,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,198.87837446186856,302.37299428052665,103.80937496058138,284.1457057619411,404.4607678984855,203.95528291562283,155.7398971318294,570.7017252649418,485.3082612388777,107.60789219981804,211.18828382581515,315.2874524023793,997.8558411402336,364.9152311977937,269.8589953878091,617.5537158569168,469.5293385241946,66.86884484735717,552.2187625705229,521.4649948892582,296.42434392919273,633.0474003963154
11,201.41774065133532,297.8972499805709,93.07173858888156,263.3939718324287,399.19191629992315,198.991466442597,154.64599876409838,538.6982197449574,448.00150463371006,99.65668808289637,184.99344764768512,299.30403288268025,970.6360535472816,364.87509266002354,259.3359513772714,603.3311525913458,441.062691665423,67.76676225088603,519.9399932468867,470.58425736943485,300.4899640784454,550.8150667756653
12,179.7077678391047,281.69712108785313,87.23134998849002,251.03486365185364,355.8161948372133,188.18101013294697,138.62146928419702,495.06870073004825,437.25551140321824,87.54946750582208,186.92596407007434,276.62919755456784,927.7468591757288,334.13244381624935,234.62190550310274,536.664066312949,416.0075946497565,58.247541602431085,467.9924692843685,441.8536747218291,274.4037862298163,519.2315908738473
13,173.1711078825523,260.33433345956837,85.10980808834273,237.41047860763723,353.281405792116,175.12344837117067,135.49956568162412,464.0293196389962,409.56133790208355,88.15648124250467,172.95319151419153,240.80269041057068,808.926673863774,305.2769688122253,229.13157747182467,505.19513867993896,386.75235965030936,54.937575748075695,457.756186280052,418.91942084196745,247.5276961549982,490.3594532664464
14,173.44859916063876,256.1548953731509,81.20549369951837,236.68681287151745,329.79164354136003,164.70643813443488,125.81894876967814,453.72756700135415,402.21092909736274,84.22204491974959,164.29765228571787,254.34552176565924,848.3663429484226,302.4217917273323,224.19466306617758,525.4621739490091,387.40726711398025,58.51655452354769,433.6432369136209,428.61873058193225,257.16420931242055,509.40826192149154
15,174.61249680048184,258.22083666344804,90.60752590451345,239.90212084797858,344.58644413752774,179.4234402744925,136.95653900096806,486.5034104402296,427.8643036341811,85.37623902893823,179.06555744499317,255.27524995213685,875.8585735849211,321.0352693277506,249.71693202250015,541.3420144219446,429.0198960896951,60.15999069098878,479.7128078557331,430.14075493940715,274.9384910810725,544.5226796616666
16,188.7319349007932,286.33137974999227,90.16382524477137,270.2375831223031,371.69499706772143,187.0046398415743,149.86615791346767,499.721358316149,454.32532484342755,93.7441017923868,179.35981530045393,289.1618423212194,928.7665798054969,347.1456028225774,261.16314847641513,547.3152981748772,440.82418099668155,61.88431572385355,477.9022510686972,473.61507189903614,283.7599165970498,532.3709290890921
17,194.8771864220097,310.2175214641677,104.02463083940748,273.6404533641224,385.21244344145964,209.9716235229227,148.52230899938175,557.8637540913421,475.8262971049789,97.35049299318221,192.44527992667904,311.54875223053756,959.6351274842851,368.05878190566693,263.71107673662993,601.4954074210224,461.51237329452493,67.9001868987806,518.4397101182429,516.7816584154334,304.2133060131833,604.309664746838
18,215.90908161453683,313.04916560497975,103.5161042964818,288.9206263827598,438.7437857816383,219.66693288446479,162.29724747447088,598.9140226578759,500.3452193184988,107.18578283315932,218.85593327371967,328.4726500808236,1023.0382978526957,401.31011823783433,273.3469146134372,661.2265244387079,511.8270905661569,70.82259550670211,588.1215943214337,534.6285099890987,321.79580262957114,646.9140293526877
19,228.11040748395197,330.81625719198536,115.19345595984082,312.96712741479683,451.95899722851107,230.4668060816566,174.2126535567852,580.6066264461358,503.81108822173934,113.06872170989227,221.08244275429226,322.07586591778806,1113.1042100450013,381.7960844165342,295.4877956054413,669.7390309069663,536.8643485633736,76.32893971955784,580.247912677834,571.071805647502,342.77052360074924,624.5514412699326
20,213.18091806793524,327.81659714387666,101.25867328027975,299.00615427967244,408.9557636786616,212.1697007752215,160.88063190560467,576.003992384752,491.33279617999494,101.68626529914688,212.24828616903707,321.5833965506717,996.7709827152222,387.7815893183292,289.6081393610573,660.5340921612022,485.3707776150653,72.25190746572349,544.2169305834577,542.9017437229032,315.6093478847499,620.55987139638
21,189.801589706301,288.2092750846335,96.15853934293263,269.3363790341727,391.8129520896748,193.31271071170661,143.86290269196726,503.9093270274706,456.682300511125,95.74519373549666,196.63625839025292,299.30734615883534,920.7413428571173,365.93024046159553,257.7746044870768,611.0875627945715,437.23256528836623,65.77907236996138,514.4149686093681,503.75298187807624,290.0425766035982,560.229811804357
22,184.01674587753342,266.9812921784585,91.34180492486317,250.18502831861105,360.144702093068,189.80715294449385,141.1766479259801,475.8727167912603,424.109421304539,89.17598404975014,189.6761939392793,288.30452599662686,927.0453261929677,338.4091168137357,257.8845794851905,537.7226310391386,429.73244519052156,65.04950609427397,490.6607074963133,463.35144466610024,289.12740632688883,535.7202011440082
23,177.07064329637012,282.9901390644114,92.71668863894611,249.57041060740525,368.2063298078032,189.8893380213857,139.31015057959206,469.4853391650709,441.5433119417933,86.98751573888717,187.5729866914657,275.7469907331425,863.4119877690756,322.2755185035018,239.5709164216078,544.3283444772926,427.2497199841718,63.08641632698404,503.7631639816293,450.2494515524988,283.369170562858,528.362149222584
