,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,68.77183799559025,85.06090097228066,35.279966314346886,85.19724054419663,166.76800323394886,63.864564573348915,84.30224532014469,247.07465055776902,211.76077869172127,26.19427869130082,43.96102964435942,86.77242935237346,212.92797313376218,138.99259165992098,130.13340026102406,252.9714514637603,211.72966706906507,43.002110851986686,266.04997870068365,134.17233414582577,91.57210936845402,255.76580846778677
1,64.2318322384625,77.83856434090582,33.84622067269846,75.48964991618055,154.78011185039549,60.14480804416397,74.13842176568097,232.79742282087162,193.38195386015107,23.34987504083229,40.78238974252835,83.47987713033348,200.8288745475536,126.06350451618808,117.09621292120902,234.5673926655211,190.70019579615092,37.77743359712272,240.31478726133795,121.0380347515059,80.82515371238712,235.80725052088115
2,61.54117566949338,80.03363542861028,31.37083651939041,78.30037348797832,152.82766153262813,61.47309484102705,77.93189937746996,232.61480208671003,194.79285333886475,23.911933602264632,39.644846810988646,82.56789523393887,190.48891072958713,120.18078908040665,112.89059331632986,236.13767834673385,189.444532142519,39.413864698956374,232.05771749976165,118.80563173699284,83.10671624956986,231.85432257081322
3,62.9183025543402,78.06737210781806,31.74053271652777,73.84025994734922,144.4246366197335,56.60683609101859,74.36645948212936,233.61195589343424,191.5122744329769,23.717575344344404,38.25652287106271,81.51363209891812,194.2115771949154,113.50447968082847,116.48220546795875,224.82926426433755,193.72737535142312,37.168695293469376,229.88301371373782,111.11051744745166,76.99334600288763,235.44292135072737
4,62.62139575636778,77.72844763266123,29.3888637714417,70.4223223474949,143.76263039246126,56.63323325111545,74.0708472679604,220.88120395560833,190.58903791088397,22.55969418902893,39.869376169037125,77.69677152870716,184.4160338268689,115.70110587185924,106.04852875534613,223.5697501688102,187.46642205620924,35.4113576068749,219.11117494790034,118.96611366316806,75.49500369407839,221.85264868733398
5,62.723962585616896,84.72908116556252,33.58016584527979,75.13768292824672,153.7715564149339,62.067758352085896,79.65927058223335,226.38879346372352,203.2442902698027,24.41331115008597,42.37376173761118,82.5183351877249,195.88982496206404,127.38206323120787,112.39662411533935,231.33019527999977,193.66095035449214,37.924905578833496,234.2350320588673,126.64217261714228,79.13176541193778,253.0323723836306
6,74.2454875363603,90.49014414057353,35.29817357164303,84.67201082221514,177.5244557428194,66.1357488473833,85.87388925015898,247.9442927623992,208.65483146334404,27.029421123329122,44.479079536505026,89.73788470761811,217.646321089571,134.67197375424607,131.32001484751424,249.4312214172388,214.8752737534074,42.43536417365326,258.1616718628359,135.7359131842394,87.88760143758769,280.5551494270331
7,82.99236141420671,99.09328222396122,40.8455453363245,101.00433471398397,190.06335875556968,75.64123360478267,102.23386964221605,295.10318787957465,252.00134181250013,30.60792355581186,50.150540475708425,101.34151618751216,260.684094287636,157.47070856404486,144.9690328741165,285.45254116891914,245.0591913316022,48.64793480698571,292.0456625603651,147.95830318863048,99.18707737297488,314.7230985388862
8,85.41241303979974,107.88271744624042,42.909780458844885,102.95279664420617,207.7085649545293,77.83662088232524,101.14911514190247,306.39910637119067,259.6900248657908,31.291783506303663,56.924657364549645,107.81338347396164,263.96543054269796,170.092137593923,158.40495234820764,318.8517451133329,264.58310557183944,54.014507085209196,307.9973576354896,160.01846124554655,110.30768221301118,319.77411334655227
9,81.90752881429151,102.03648395420636,41.15532208921694,104.75173347809108,198.16557124439154,82.88948567261045,101.7061612572155,302.6805126914723,241.74532938058078,32.86168522412127,54.28820887282548,107.5448071706971,265.17337748491866,165.52997949671794,151.81687394650186,316.5399370672968,259.48175683313434,50.32182240615375,313.68919344264447,153.54386397341332,102.46193118315018,315.702171035968
